マップデータ				
string Node Prefix	int サイズ.values	int マップ位置.values	string 種別	int 番号
地底のポピンズ.データ.０１２０		97	道（─）	
		12		
地底のポピンズ.データ.０１２１		98	箱	530
		12		
地底のポピンズ.データ.０１２２		99	道（─）	
		12		
地底のポピンズ.データ.０１２３		100	道（─）	
		12		
地底のポピンズ.データ.０１２４		101	箱	540
		12		
地底のポピンズ.データ.０１２５		102	道（─）	
		12		
地底のポピンズ.データ.０１２６		103	道（┐）	
		12		
地底のポピンズ.データ.０１２７		103	道（└）	
		13		
地底のポピンズ.データ.０１２８		104	道（─）	
		13		
地底のポピンズ.データ.０１２９		105	箱	610
		13		
地底のポピンズ.データ.０１３０		106	道（─）	
		13		
地底のポピンズ.データ.０１３１		107	道（─）	
		13		
地底のポピンズ.データ.０１３２		108	道（─）	615
		13		
地底のポピンズ.データ.０１３３		109	道（─）	
		13		
地底のポピンズ.データ.０１３４		110	箱	620
		13		
地底のポピンズ.データ.０１３５		110	道（└）	
		14		
地底のポピンズ.データ.０１３６		111	道（─）	
		13		
地底のポピンズ.データ.０１３７		111	道（┐）	
		14		
地底のポピンズ.データ.０１３８		111	道（└）	627
		15		
地底のポピンズ.データ.０１３９		112	道（─）	
		13		
地底のポピンズ.データ.０１４０		112	箱	626
		15		
地底のポピンズ.データ.０１４１		113	箱	625
		13		
地底のポピンズ.データ.０１４２		113	道（─）	628
		15		
地底のポピンズ.データ.０１４３		114	道（┐）	
		13		
地底のポピンズ.データ.０１４４		114	道（├）	
		14		
地底のポピンズ.データ.０１４５		114	道（┘）	
		15		
地底のポピンズ.データ.０１４６		115	道（─）	
		14		
地底のポピンズ.データ.０１４７		116	道（─）	
		14		
地底のポピンズ.データ.０１４８		117	箱	630
		14		
地底のポピンズ.データ.０１４９		118	道（┐）	
		14		
地底のポピンズ.データ.０１５０		118	道（└）	
		15		
地底のポピンズ.データ.０１５１		119	道（─）	635
		15		
地底のポピンズ.データ.０１５２		120	道（─）	
		15		
地底のポピンズ.データ.０１５３		121	道（┌）	
		14		
地底のポピンズ.データ.０１５４		121	箱	640
		15		
地底のポピンズ.データ.０１５５		121	道（└）	
		16		
地底のポピンズ.データ.０１５６		122	道（─）	
		14		
地底のポピンズ.データ.０１５７		122	道（┐）	
		16		
地底のポピンズ.データ.０１５８		122	道（└）	
		17		
地底のポピンズ.データ.０１５９		123	道（┐）	
		14		
地底のポピンズ.データ.０１６０		123	道（└）	
		15		
地底のポピンズ.データ.０１６１		123	道（─）	
		17		
地底のポピンズ.データ.０１６２		124	道（─）	700
		15		
地底のポピンズ.データ.０１６３		124	箱	800
		17		
地底のポピンズ.データ.０１６４		124	道（└）	
		18		
地底のポピンズ.データ.０１６５		125	道（─）	
		15		
地底のポピンズ.データ.０１６６		125	道（─）	
		17		
地底のポピンズ.データ.０１６７		125	道（─）	
		18		
地底のポピンズ.データ.０１６８		126	道（─）	
		15		
地底のポピンズ.データ.０１６９		126	道（─）	
		17		
地底のポピンズ.データ.０１７０		126	道（┐）	
		18		
地底のポピンズ.データ.０１７１		126	道（└）	
		19		
地底のポピンズ.データ.０１７２		127	箱	710
		15		
地底のポピンズ.データ.０１７３		127	道（─）	810
		17		
地底のポピンズ.データ.０１７４		127	道（─）	
		19		
地底のポピンズ.データ.０１７５		128	箱	1000
		5		
地底のポピンズ.データ.０１７６		128	道（─）	
		15		
地底のポピンズ.データ.０１７７		128	道（─）	
		17		
地底のポピンズ.データ.０１７８		128	道（┌）	
		18		
地底のポピンズ.データ.０１７９		128	箱	820
		19		
地底のポピンズ.データ.０１８０		129	道（─）	
		5		
地底のポピンズ.データ.０１８１		129	道（─）	715
		15		
地底のポピンズ.データ.０１８２		129	道（─）	
		17		
地底のポピンズ.データ.０１８３		129	箱	824
		18		
地底のポピンズ.データ.０１８４		129	道（─）	
		19		
地底のポピンズ.データ.０１８５		130	箱	1010
		5		
地底のポピンズ.データ.０１８６		130	道（─）	
		15		
地底のポピンズ.データ.０１８７		130	箱	815
		17		
地底のポピンズ.データ.０１８８		130	道（─）	
		18		
地底のポピンズ.データ.０１８９		130	箱	826
		19		
地底のポピンズ.データ.０１９０		131	道（─）	
		5		
地底のポピンズ.データ.０１９１		131	道（┌）	
		14		
地底のポピンズ.データ.０１９２		131	箱	720
		15		
地底のポピンズ.データ.０１９３		131	道（─）	
		17		
地底のポピンズ.データ.０１９４		131	箱	825
		18		
地底のポピンズ.データ.０１９５		131	道（─）	
		19		
地底のポピンズ.データ.０１９６		132	箱	1020
		5		
地底のポピンズ.データ.０１９７		132	道（─）	
		14		
地底のポピンズ.データ.０１９８		132	道（─）	
		15		
地底のポピンズ.データ.０１９９		132	道（─）	
		17		
地底のポピンズ.データ.０２００		132	道（─）	
		18		
地底のポピンズ.データ.０２０１		132	道（─）	
		19		
地底のポピンズ.データ.０２０２		133	道（─）	
		5		
地底のポピンズ.データ.０２０３		133	道（┌）	
		12		
地底のポピンズ.データ.０２０４		133	道（│）	
		13		
地底のポピンズ.データ.０２０５		133	箱	730
		14		
地底のポピンズ.データ.０２０６		133	道（┐）	
		15		
地底のポピンズ.データ.０２０７		133	道（└）	
		16		
地底のポピンズ.データ.０２０８		133	道（┐）	
		17		
地底のポピンズ.データ.０２０９		133	道（┼）	
		18		
地底のポピンズ.データ.０２１０		133	道（┘）	
		19		
地底のポピンズ.データ.０２１１		134	箱	1030
		5		
地底のポピンズ.データ.０２１２		134	道（─）	
		12		
地底のポピンズ.データ.０２１３		134	道（─）	
		14		
地底のポピンズ.データ.０２１４		134	道（─）	
		16		
地底のポピンズ.データ.０２１５		134	道（─）	
		18		
地底のポピンズ.データ.０２１６		135	道（─）	
		5		
地底のポピンズ.データ.０２１７		135	箱	740
		12		
地底のポピンズ.データ.０２１８		135	箱	750
		14		
地底のポピンズ.データ.０２１９		135	道（─）	
		16		
地底のポピンズ.データ.０２２０		135	箱	850
		18		
地底のポピンズ.データ.０２２１		136	箱	1040
		5		
地底のポピンズ.データ.０２２２		136	道（─）	
		12		
地底のポピンズ.データ.０２２３		136	道（─）	
		14		
地底のポピンズ.データ.０２２４		136	道（─）	
		16		
地底のポピンズ.データ.０２２５		136	道（─）	
		18		
地底のポピンズ.データ.０２２６		137	道（─）	
		5		
地底のポピンズ.データ.０２２７		137	箱	741
		12		
地底のポピンズ.データ.０２２８		137	箱	751
		14		
地底のポピンズ.データ.０２２９		137	道（─）	
		16		
地底のポピンズ.データ.０２３０		137	道（─）	
		18		
地底のポピンズ.データ.０２３１		138	道（─）	
		5		
地底のポピンズ.データ.０２３２		138	道（┐）	
		12		
地底のポピンズ.データ.０２３３		138	道（│）	
		13		
地底のポピンズ.データ.０２３４		138	道（┤）	
		14		
地底のポピンズ.データ.０２３５		138	道（├）	
		15		
地底のポピンズ.データ.０２３６		138	道（┘）	
		16		
地底のポピンズ.データ.０２３７		138	道（─）	
		18		
地底のポピンズ.データ.０２３８		139	箱	1050
		5		
地底のポピンズ.データ.０２３９		139	箱	760
		15		
地底のポピンズ.データ.０２４０		139	道（─）	
		18		
地底のポピンズ.データ.０２４１		140	道（─）	
		5		
地底のポピンズ.データ.０２４２		140	道（┐）	
		15		
地底のポピンズ.データ.０２４３		140	道（│）	
		16		
地底のポピンズ.データ.０２４４		140	道（├）	
		17		
地底のポピンズ.データ.０２４５		140	道（┘）	
		18		
地底のポピンズ.データ.０２４６		141	道（─）	
		5		
地底のポピンズ.データ.０２４７		141	箱	900
		17		
地底のポピンズ.データ.０２４８		142	道（─）	
		5		
地底のポピンズ.データ.０２４９		142	道（─）	
		17		
地底のポピンズ.データ.０２５０		143	道（─）	
		5		
地底のポピンズ.データ.０２５１		143	道（─）	
		17		
地底のポピンズ.データ.０２５２		144	道（─）	
		5		
地底のポピンズ.データ.０２５３		144	箱	910
		17		
地底のポピンズ.データ.０２５４		145	箱	1100
		5		
地底のポピンズ.データ.０２５５		145	道（─）	
		17		
地底のポピンズ.データ.０２５６		146	道（─）	
		5		
地底のポピンズ.データ.０２５７		146	道（─）	
		17		
地底のポピンズ.データ.０２５８		147	道（─）	
		5		
地底のポピンズ.データ.０２５９		147	箱	920
		17		
地底のポピンズ.データ.０２６０		148	箱	1110
		5		
地底のポピンズ.データ.０２６１		148	道（─）	
		17		
地底のポピンズ.データ.０２６２		149	道（─）	
		5		
地底のポピンズ.データ.０２６３		149	道（─）	
		17		
地底のポピンズ.データ.０２６４		150	道（─）	
		5		
地底のポピンズ.データ.０２６５		150	箱	930
		17		
地底のポピンズ.データ.０２６６		151	道（┌）	
		4		
地底のポピンズ.データ.０２６７		151	箱	1120
		5		
地底のポピンズ.データ.０２６８		151	道（└）	
		6		
地底のポピンズ.データ.０２６９		151	道（─）	
		17		
地底のポピンズ.データ.０２７０		152	箱	1130
		4		
地底のポピンズ.データ.０２７１		152	箱	1140
		6		
地底のポピンズ.データ.０２７２		152	道（─）	
		17		
地底のポピンズ.データ.０２７３		153	道（─）	
		4		
地底のポピンズ.データ.０２７４		153	道（─）	
		6		
地底のポピンズ.データ.０２７５		153	箱	940
		17		
地底のポピンズ.データ.０２７６		153	道（└）	
		18		
地底のポピンズ.データ.０２７７		154	箱	1135
		4		
地底のポピンズ.データ.０２７８		154	箱	1145
		6		
地底のポピンズ.データ.０２７９		154	道（─）	
		17		
地底のポピンズ.データ.０２８０		154	道（┐）	
		18		
地底のポピンズ.データ.０２８１		154	道（└）	
		19		
地底のポピンズ.データ.０２８２		155	道（─）	
		4		
地底のポピンズ.データ.０２８３		155	道（─）	
		6		
地底のポピンズ.データ.０２８４		155	道（─）	944
		17		
地底のポピンズ.データ.０２８５		155	箱	946
		19		
地底のポピンズ.データ.０２８６		156	道（┐）	
		4		
地底のポピンズ.データ.０２８７		156	道（├）	
